"REF_DATE","GEO","DGUID","Stock market statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1968-05","Canada","2016A000011124","New York Stock Exchange, volume of shares traded","Shares","276","millions","6","v37418","1.7","332.5","","","t","1"
"1968-05","Canada","2016A000011124","New York Stock Exchange, customers' debit balances","Dollars","81","millions","6","v37419","1.8","6640","","","","0"
"1968-05","Canada","2016A000011124","New York Stock Exchange, customers' free credit balance","Dollars","81","millions","6","v37420","1.9","3064","","","","0"
"1968-05","Canada","2016A000011124","United States loans made to brokers by United States by commercial banks","Dollars","81","units ","0","v37421","1.10","4702","","","t","0"
"1968-05","Canada","2016A000011124","Standard and Poor's stock dividend yields, common","Percent","239","units ","0","v37422","1.11","3.07","","","t","2"
"1968-06","Canada","2016A000011124","Toronto Stock Exchange, value of shares traded","Dollars","81","millions","6","v37412","1.1","511.9","","","","1"
"1968-06","Canada","2016A000011124","Toronto Stock Exchange, volume of shares traded","Shares","276","millions","6","v37413","1.2","97.1","","","","1"
"1968-06","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, high","Index","160","units ","0","v37414","1.3","918.0","","","","1"
"1968-06","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, low","Index","160","units ","0","v37415","1.4","897.8","","","","1"
"1968-06","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, close","Index","160","units ","0","v37416","1.5","897.8","","","","1"
"1968-06","Canada","2016A000011124","New York Stock Exchange, value of shares traded","Dollars","81","millions","6","v37417","1.6","13548","","","t","0"
"1968-06","Canada","2016A000011124","New York Stock Exchange, volume of shares traded","Shares","276","millions","6","v37418","1.7","304.6","","","t","1"
"1968-06","Canada","2016A000011124","New York Stock Exchange, customers' debit balances","Dollars","81","millions","6","v37419","1.8","6650","","","","0"
"1968-06","Canada","2016A000011124","New York Stock Exchange, customers' free credit balance","Dollars","81","millions","6","v37420","1.9","3293","","","","0"
"1968-06","Canada","2016A000011124","United States loans made to brokers by United States by commercial banks","Dollars","81","units ","0","v37421","1.10","4210","","","t","0"
"1968-06","Canada","2016A000011124","Standard and Poor's stock dividend yields, common","Percent","239","units ","0","v37422","1.11","3.00","","","t","2"
"1968-07","Canada","2016A000011124","Toronto Stock Exchange, value of shares traded","Dollars","81","millions","6","v37412","1.1","543.0","","","","1"
"1968-07","Canada","2016A000011124","Toronto Stock Exchange, volume of shares traded","Shares","276","millions","6","v37413","1.2","100.2","","","","1"
"1968-07","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, high","Index","160","units ","0","v37414","1.3","923.7","","","","1"
"1968-07","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, low","Index","160","units ","0","v37415","1.4","883.0","","","","1"
"1968-07","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, close","Index","160","units ","0","v37416","1.5","883.0","","","","1"
"1968-07","Canada","2016A000011124","New York Stock Exchange, value of shares traded","Dollars","81","millions","6","v37417","1.6","12373","","","t","0"
"1968-07","Canada","2016A000011124","New York Stock Exchange, volume of shares traded","Shares","276","millions","6","v37418","1.7","282.8","","","t","1"
"1968-07","Canada","2016A000011124","New York Stock Exchange, customers' debit balances","Dollars","81","millions","6","v37419","1.8","6450","","","","0"
"1968-07","Canada","2016A000011124","New York Stock Exchange, customers' free credit balance","Dollars","81","millions","6","v37420","1.9","3269","","","","0"
"1968-07","Canada","2016A000011124","United States loans made to brokers by United States by commercial banks","Dollars","81","units ","0","v37421","1.10","4550","","","t","0"
"1968-07","Canada","2016A000011124","Standard and Poor's stock dividend yields, common","Percent","239","units ","0","v37422","1.11","3.00","","","t","2"
"1968-08","Canada","2016A000011124","Toronto Stock Exchange, value of shares traded","Dollars","81","millions","6","v37412","1.1","520.9","","","","1"
"1968-08","Canada","2016A000011124","Toronto Stock Exchange, volume of shares traded","Shares","276","millions","6","v37413","1.2","94.7","","","","1"
"1968-08","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, high","Index","160","units ","0","v37414","1.3","896.1","","","","1"
"1968-08","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, low","Index","160","units ","0","v37415","1.4","869.7","","","","1"
"1968-08","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, close","Index","160","units ","0","v37416","1.5","896.0","","","","1"
"1968-08","Canada","2016A000011124","New York Stock Exchange, value of shares traded","Dollars","81","millions","6","v37417","1.6","10493","","","t","0"
"1968-08","Canada","2016A000011124","New York Stock Exchange, volume of shares traded","Shares","276","millions","6","v37418","1.7","244.1","","","t","1"
"1968-08","Canada","2016A000011124","New York Stock Exchange, customers' debit balances","Dollars","81","millions","6","v37419","1.8","6390","","","","0"
"1968-08","Canada","2016A000011124","New York Stock Exchange, customers' free credit balance","Dollars","81","millions","6","v37420","1.9","2984","","","","0"
"1968-08","Canada","2016A000011124","United States loans made to brokers by United States by commercial banks","Dollars","81","units ","0","v37421","1.10","4674","","","t","0"
"1968-08","Canada","2016A000011124","Standard and Poor's stock dividend yields, common","Percent","239","units ","0","v37422","1.11","3.09","","","t","2"
"1968-09","Canada","2016A000011124","Toronto Stock Exchange, value of shares traded","Dollars","81","millions","6","v37412","1.1","649.0","","","","1"
"1968-09","Canada","2016A000011124","Toronto Stock Exchange, volume of shares traded","Shares","276","millions","6","v37413","1.2","104.6","","","","1"
"1968-09","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, high","Index","160","units ","0","v37414","1.3","938.3","","","","1"
"1968-09","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, low","Index","160","units ","0","v37415","1.4","900.4","","","","1"
"1968-09","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, close","Index","160","units ","0","v37416","1.5","935.8","","","","1"
"1968-09","Canada","2016A000011124","New York Stock Exchange, value of shares traded","Dollars","81","millions","6","v37417","1.6","9868","","","t","0"
"1968-09","Canada","2016A000011124","New York Stock Exchange, volume of shares traded","Shares","276","millions","6","v37418","1.7","231.4","","","t","1"
"1968-09","Canada","2016A000011124","New York Stock Exchange, customers' debit balances","Dollars","81","millions","6","v37419","1.8","6390","","","","0"
"1968-09","Canada","2016A000011124","New York Stock Exchange, customers' free credit balance","Dollars","81","millions","6","v37420","1.9","3126","","","","0"
"1968-09","Canada","2016A000011124","United States loans made to brokers by United States by commercial banks","Dollars","81","units ","0","v37421","1.10","4679","","","t","0"
"1968-09","Canada","2016A000011124","Standard and Poor's stock dividend yields, common","Percent","239","units ","0","v37422","1.11","3.01","","","t","2"
"1968-10","Canada","2016A000011124","Toronto Stock Exchange, value of shares traded","Dollars","81","millions","6","v37412","1.1","761.2","","","","1"
"1968-10","Canada","2016A000011124","Toronto Stock Exchange, volume of shares traded","Shares","276","millions","6","v37413","1.2","126.4","","","","1"
"1968-10","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, high","Index","160","units ","0","v37414","1.3","967.5","","","","1"
"1968-10","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, low","Index","160","units ","0","v37415","1.4","942.3","","","","1"
"1968-10","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, close","Index","160","units ","0","v37416","1.5","952.4","","","","1"
"1968-10","Canada","2016A000011124","New York Stock Exchange, value of shares traded","Dollars","81","millions","6","v37417","1.6","13727","","","t","0"
"1968-10","Canada","2016A000011124","New York Stock Exchange, volume of shares traded","Shares","276","millions","6","v37418","1.7","305.3","","","t","1"
"1968-10","Canada","2016A000011124","New York Stock Exchange, customers' debit balances","Dollars","81","millions","6","v37419","1.8","6300","","","","0"
"1968-10","Canada","2016A000011124","New York Stock Exchange, customers' free credit balance","Dollars","81","millions","6","v37420","1.9","3407","","","","0"
"1968-10","Canada","2016A000011124","United States loans made to brokers by United States by commercial banks","Dollars","81","units ","0","v37421","1.10","4663","","","t","0"
"1968-10","Canada","2016A000011124","Standard and Poor's stock dividend yields, common","Percent","239","units ","0","v37422","1.11","2.94","","","t","2"
"1968-11","Canada","2016A000011124","Toronto Stock Exchange, value of shares traded","Dollars","81","millions","6","v37412","1.1","790.2","","","","1"
"1968-11","Canada","2016A000011124","Toronto Stock Exchange, volume of shares traded","Shares","276","millions","6","v37413","1.2","126.5","","","","1"
"1968-11","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, high","Index","160","units ","0","v37414","1.3","985.1","","","","1"
"1968-11","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, low","Index","160","units ","0","v37415","1.4","946.2","","","","1"
"1968-11","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, close","Index","160","units ","0","v37416","1.5","985.1","","","","1"
"1968-11","Canada","2016A000011124","New York Stock Exchange, value of shares traded","Dollars","81","millions","6","v37417","1.6","11979","","","t","0"
"1968-11","Canada","2016A000011124","New York Stock Exchange, volume of shares traded","Shares","276","millions","6","v37418","1.7","261.2","","","t","1"
"1968-11","Canada","2016A000011124","New York Stock Exchange, customers' debit balances","Dollars","81","millions","6","v37419","1.8","6300","","","","0"
"1968-11","Canada","2016A000011124","New York Stock Exchange, customers' free credit balance","Dollars","81","millions","6","v37420","1.9","3419","","","","0"
"1968-11","Canada","2016A000011124","United States loans made to brokers by United States by commercial banks","Dollars","81","units ","0","v37421","1.10","4619","","","t","0"
"1968-11","Canada","2016A000011124","Standard and Poor's stock dividend yields, common","Percent","239","units ","0","v37422","1.11","2.92","","","t","2"
"1968-12","Canada","2016A000011124","Toronto Stock Exchange, value of shares traded","Dollars","81","millions","6","v37412","1.1","705.8","","","","1"
"1968-12","Canada","2016A000011124","Toronto Stock Exchange, volume of shares traded","Shares","276","millions","6","v37413","1.2","119.7","","","","1"
"1968-12","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, high","Index","160","units ","0","v37414","1.3","985.2","","","","1"
"1968-12","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, low","Index","160","units ","0","v37415","1.4","943.8","","","","1"
"1968-12","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, close","Index","160","units ","0","v37416","1.5","943.8","","","","1"
